ID	CS1	CS2	CS3	group
SRR8115996	1.936626249	0.325222187	0.247212613	3
SRR8115997	1.716073503	-0.648398235	-1.525535402	3
SRR8116022	1.956293411	0.805276962	0.38855262	3
SRR8116030	2.991065739	1.044904329	0.778713519	3
SRR8116034	1.940208541	0.516635526	0.322044107	3
SRR8116051	1.511963314	0.481645887	0.3698927	3
SRR8116054	4.010432822	0.506496681	-0.489225447	3
SRR8116057	2.116909742	0.501176439	0.121956816	3
SRR8116058	1.753130353	0.431225396	-0.052021104	3
SRR8116072	1.59153245	-0.1063921	-0.251958128	3
SRR8116073	1.907533202	0.184952193	0.358685086	3
SRR8116079	1.120580611	0.74241112	0.808665508	3
SRR8116082	1.16283821	0.113195111	0.315073199	3
SRR8116083	1.007511061	-6.351279756	1.847813738	4
SRR8116094	1.051241888	0.561656387	0.090484963	3
SRR8116104	2.816510317	0.358309329	0.081810356	3
SRR8116109	1.539985471	0.021959423	-1.642957845	3
SRR8116113	1.75933328	0.232325488	-0.255714035	3
SRR8116116	1.874843073	0.491745153	-0.816044069	3
SRR8116122	1.800908989	0.908691654	0.846914175	3
SRR8116133	1.673162851	0.772127099	-1.562638729	3
SRR8116138	-0.04100828	-6.643026167	2.22258195	4
SRR8116141	2.161237702	0.755202732	-0.17358114	3
SRR8116148	-0.336600952	-3.571860664	-1.477863403	4
SRR8116150	2.126841347	0.78555261	0.557364186	3
SRR8116161	1.861925325	0.295087426	0.523380738	3
SRR8116166	2.027693053	0.200541681	-0.199438909	3
SRR8116168	1.300961846	0.710553159	1.036113177	3
SRR8116172	0.693828176	-0.242605454	-3.357039677	2
SRR8116181	2.176270201	-1.535462249	-0.527589967	3
SRR8116182	2.011598037	0.321742632	-0.666007577	3
SRR8116189	0.932290855	-3.010845725	1.21856475	4
SRR8116192	1.313495793	0.724981151	-2.070751294	3
SRR8116197	2.002443754	0.615049555	-0.105439364	3
SRR8116200	1.413313651	0.395568761	0.962048216	3
SRR8116204	0.853824499	-0.286894664	0.089300082	3
SRR8116205	2.110006354	0.806645865	-0.731173239	3
SRR8116206	2.425339288	0.048833798	0.10204969	3
SRR8116207	2.722669019	0.319174872	-0.363014776	3
SRR8116211	2.214385986	0.643599554	0.086906786	3
SRR8116242	0.653539127	0.160541604	-0.422027332	3
SRR8116275	1.470924601	-0.79712633	0.652943413	3
SRR8116278	2.267339141	0.652612553	0.199887707	3
SRR8116286	2.337790489	-0.49629707	0.01187072	3
SRR8116292	2.164089876	-0.319075404	-0.71121464	3
SRR8116293	0.953485537	-3.347588926	0.459581037	4
SRR8116303	1.860836681	0.622834982	-0.496462779	3
SRR8116304	2.732980257	0.48159424	0.504502902	3
SRR8116307	2.216863787	-0.033253042	0.397940302	3
SRR8116333	2.520744792	0.604057164	0.515503161	3
SRR8116334	1.477060267	0.400130935	0.18117182	3
SRR8116335	1.443212066	0.2125449	-0.230863624	3
SRR8116342	1.09290801	0.195171046	-0.190650582	3
SRR8116343	1.530322318	0.436200554	-0.303821954	3
SRR8116344	1.065527324	0.649021208	0.255738373	3
SRR8116348	1.176613324	0.650813055	0.05548795	3
SRR8116353	2.245104663	0.469378392	-0.656547502	3
SRR8116356	-0.235738215	-1.89931212	0.772144894	4
SRR8116359	1.555457069	0.349866026	-0.87396924	3
SRR8116362	1.568281105	0.486466828	-0.988473542	3
SRR8116364	1.878524102	0.152468695	0.466309608	3
SRR8116365	1.038384734	0.408650648	-0.580908012	3
SRR8116368	1.927508191	0.445558016	0.693354329	3
SRR8116371	2.228000712	0.311103107	-1.367265806	3
SRR8116377	1.946255384	0.604383533	-0.21639218	3
SRR8116379	-0.007666205	-7.147251422	2.340277773	4
SRR8116384	2.527793804	-0.404979038	-0.678532758	3
SRR8116387	2.124380068	0.291451909	0.192358342	3
SRR8116404	1.380726974	0.56583058	0.731711186	3
SRR8116414	-0.131238791	-0.205551502	-0.884195985	3
SRR8116418	0.522147895	1.039249425	-3.72776482	2
SRR8116420	2.942175495	0.783272415	0.525975391	3
SRR8116423	1.523400918	0.950611339	1.026721088	3
SRR8116424	1.425151821	0.878342942	0.872813381	3
SRR8116434	1.496317225	0.764357613	0.754595808	3
SRR8116436	2.007575111	0.123904634	-0.187298666	3
SRR8116447	1.605024151	-5.44549994	1.463880667	4
SRR8116460	2.171680034	0.755702063	0.393957662	3
SRR8116464	2.225596587	-0.123098173	0.368324841	3
SRR8116467	2.547038717	-1.370740261	-0.481472193	4
SRR8116470	2.169085484	-0.586439671	-0.950751568	3
SRR8116471	1.649542025	0.319119449	-0.689241703	3
SRR8116477	2.504023297	0.25916547	-0.661493239	3
SRR8116479	2.072613532	-0.445474486	0.24820367	3
SRR8116494	2.188849706	0.874748085	0.565410419	3
SRR8116495	2.680717168	0.569141265	-0.158757993	3
SRR8116496	2.345867497	0.692516935	-0.157466082	3
SRR8116498	1.382119802	-1.660911225	0.6852082	3
SRR8116500	2.373115766	0.959590849	0.723063868	3
SRR8116501	2.442008933	0.790537267	0.497730976	3
SRR8116502	1.488750916	0.577876971	-0.530603394	3
SRR8116507	2.119982979	0.531458795	0.238034786	3
SRR8116529	2.663467141	0.471612521	-0.342624425	3
SRR8116530	2.539943242	0.619192513	-0.058538806	3
SRR8116532	2.695050107	0.524062528	-0.005684638	3
SRR8116533	1.662008382	0.471229731	-0.052929085	3
SRR8116534	3.146714412	0.483119814	0.359108614	3
SRR8116547	3.083822101	-1.316277472	-2.075734329	3
SRR8116550	2.479801522	-0.098102163	-0.515965963	3
SRR8116556	1.909178	0.954339201	-0.237680743	3
SRR8116558	3.053146375	0.567038307	-0.308354408	3
SRR8116560	3.123794277	0.679466617	0.618286672	3
SRR8116568	-0.601304788	-0.383438382	-1.242551469	2
SRR8116569	3.15169454	-0.029833974	-0.240077337	3
SRR8116586	2.642079005	0.923864381	0.003736799	3
SRR8116595	2.684565209	-0.128754764	0.467270472	3
SRR8116599	3.176716304	0.860587292	-0.117233941	3
SRR8116601	1.932684531	-1.567664689	-0.529661853	3
SRR8116602	0.138958463	0.050933414	-1.342979606	3
SRR8116615	2.572459213	-0.362221365	-0.716619229	3
SRR8116617	1.683879629	0.479807268	0.255954524	3
SRR8116618	0.759544559	0.465391991	-1.031629678	3
SRR8116623	1.706523161	-0.015039022	-1.775906295	3
SRR8117073	2.479801522	-0.098102163	-0.515965963	3
SRR8117085	1.477060267	0.400130935	0.18117182	3
SRR8117086	1.443212066	0.2125449	-0.230863624	3
SRR8117088	1.09290801	0.195171046	-0.190650582	3
SRR8117089	1.530322318	0.436200554	-0.303821954	3
SRR8117090	1.065527324	0.649021208	0.255738373	3
SRR8117094	1.539985471	0.021959423	-1.642957845	3
SRR8117102	1.75933328	0.232325488	-0.255714035	3
SRR8117114	1.874843073	0.491745153	-0.816044069	3
SRR8117115	2.228000712	0.311103107	-1.367265806	3
SRR8117116	2.290586708	0.302354791	-1.536940297	3
SRR8117117	1.568281105	0.486466828	-0.988473542	3
SRR8117119	1.927508191	0.445558016	0.693354329	3
SRR8117124	1.038384734	0.408650648	-0.580908012	3
SRR8117127	1.068554021	-0.283069969	-1.313613357	3
SRR8117132	2.615406572	0.270532143	0.213681542	3
SRR8117135	1.662787585	0.60529217	0.197639787	3
SRR8117136	1.668175231	-0.241070286	-3.269936624	2
SRR8117139	1.251014376	-0.237483951	0.081578468	3
SRR8117140	2.942175495	0.783272415	0.525975391	3
SRR8117153	1.956293411	0.805276962	0.38855262	3
SRR8117159	0.522147895	1.039249425	-3.72776482	2
SRR8117161	2.161237702	0.755202732	-0.17358114	3
SRR8117162	2.110006354	0.806645865	-0.731173239	3
SRR8117165	1.673162851	0.772127099	-1.562638729	3
SRR8117170	2.216863787	-0.033253042	0.397940302	3
SRR8117171	1.993464541	0.772019022	0.526135904	3
SRR8117172	1.96045814	0.614925982	0.209489531	3
SRR8117176	2.388885229	0.842218322	0.054137894	3
SRR8117179	0.160249413	0.428977918	-1.082964421	3
SRR8117184	4.033128787	1.45890374	-0.518759983	3
SRR8117187	2.21099757	0.793435552	0.501728041	3
SRR8117190	1.398160521	0.64091319	0.555347366	3
SRR8117192	1.488750916	0.577876971	-0.530603394	3
SRR8117197	2.732980257	0.48159424	0.504502902	3
SRR8117201	1.861925325	0.295087426	0.523380738	3
SRR8117208	2.642079005	0.923864381	0.003736799	3
SRR8117215	1.051241888	0.561656387	0.090484963	3
SRR8117224	1.984762387	0.96207507	0.730153659	3
SRR8117225	0.000657568	-0.019079612	-0.396549813	3
SRR8117231	1.572006695	0.592830549	0.155864866	3
SRR8117232	2.030753795	0.520460971	0.971492819	3
SRR8117233	2.160378519	0.843830344	0.264834939	3
SRR8117234	1.878524102	0.152468695	0.466309608	3
SRR8117245	0.693828176	-0.242605454	-3.357039677	2
SRR8117249	1.300961846	0.710553159	1.036113177	3
SRR8117251	2.027693053	0.200541681	-0.199438909	3
SRR8117255	0.04333153	0.567335471	-0.711970842	3
SRR8117258	1.298627073	0.694413875	-0.128627447	3
SRR8117261	0.465943196	0.497067054	-1.124926502	3
SRR8117262	0.753294072	0.442355236	-0.612687813	3
SRR8117265	1.194177374	0.393990694	0.702012969	3
SRR8118480	0.19871396	0.501232911	-1.769261862	3
SRR8118481	1.707484107	0.85465999	0.546267059	3
SRR8118484	2.109775056	0.748702993	0.207182832	3
SRR8118486	1.659724564	0.821098909	0.230357844	3
SRR8118489	1.737230043	-0.046834544	0.153146223	3
SRR8118491	1.622298387	0.723475905	0.391270192	3
SRR8118492	1.596212882	-0.279854125	0.004413246	3
SRR8118493	1.093235234	0.744064291	0.810027522	3
SRR8118494	1.654820851	0.601934654	1.044600725	3
SRR8118498	1.533422562	0.009865989	-0.519519579	3
SRR8118503	2.173464542	0.53674022	-0.4171053	3
SRR8118510	1.869883769	0.277710846	-0.069015629	3
SRR8118514	3.138138295	0.380571134	0.004427456	3
SRR8118518	2.332458204	0.313783818	0.213414433	3
SRR8118523	1.547976602	0.168632681	-0.141045098	3
SRR8118524	0.75702394	0.080554263	-1.208344789	3
SRR8118525	1.23617818	-0.058580463	-0.688954944	3
SRR8118527	1.191626212	0.653146979	0.325957985	3
SRR8118528	2.158624382	0.572066905	-0.865215212	3
SRR8118534	2.114081666	0.710295676	-0.917614499	3
SRR8118535	1.823251447	0.581005376	0.191468652	3
SRR8118536	1.963551809	0.516233227	0.237084285	3
SRR8118538	1.585376603	0.762018294	0.214380533	3
SRR8118539	1.661792744	0.127022741	-1.292286844	3
SRR8118543	-1.337866069	0.374598857	-1.102558971	3
SRR8118544	-0.979638377	0.492031399	-2.08380125	3
SRR8118549	2.107109328	0.47163039	0.203362178	3
SRR8118565	2.498508966	0.074911666	0.15112796	3
SRR8118566	2.405279232	0.512541246	0.396918921	3
SRR8118567	1.764340602	0.486651869	0.377137693	3
SRR8118573	2.53673045	0.42776653	0.131531771	3
SRR8118574	1.625942467	0.370327799	-0.037464808	3
SRR8118587	2.185028655	0.386030548	0.576865419	3
SRR8118588	2.599149721	0.417704276	0.331181232	3
SRR8118589	1.529332218	0.472982129	0.444127824	3
SRR8118592	1.471554842	0.730933506	1.235965299	3
SRR8118593	1.793939936	0.519518575	1.021011767	3
SRR8118594	1.355601905	0.549500522	0.234638083	3
SRR8118611	0.518297929	0.268777937	-0.921173939	3
SRR8118612	1.132595452	-0.172468652	-0.585391252	3
SRR8118620	0.938151397	-5.994316711	1.584763591	4
SRR8118621	2.536843117	-4.109525932	0.207745099	4
SRR8118626	2.295605228	-3.435042354	1.072916891	4
SRR8118627	0.60929396	-2.854104113	0.188785136	4
SRR8118630	2.657685607	0.366040791	0.124891005	3
SRR8118631	3.108058783	1.067342728	0.066819675	3
SRR8118641	2.073003827	0.414775654	0.402793899	3
SRR8118642	2.2227377	-2.396157692	-0.026634033	4
SRR8118643	2.706477146	-1.967439907	-0.501079196	4
SRR8118645	1.187962199	0.797123375	1.030837624	3
SRR8118657	-0.398119813	0.16319249	0.504179064	3
SRR8118662	0.642422426	0.218491337	-0.79893833	3
SRR8118663	1.242360729	0.489902516	-0.157362694	3
SRR8118800	2.758877386	-0.938900568	-0.318445827	3
SRR8118806	2.240738753	-0.586371733	1.053875892	3
SRR8118812	2.09390705	0.72224509	0.580973074	3
SRR8118815	2.169431188	0.629113325	0.136549347	3
SRR8118817	1.737971753	0.740072766	0.645334808	3
SRR8118824	1.669451262	0.421363964	0.386097577	3
SRR8118825	2.140373625	-0.347232945	0.506177356	3
SRR8118831	1.459395201	0.853050198	0.796274738	3
SRR8118842	2.353320327	-0.285864623	0.515237505	3
SRR8118861	2.092256103	0.729291716	0.200788299	3
SRR8118862	1.336184185	0.841969668	0.862884211	3
SRR8118866	2.714662947	0.485944537	-0.69647216	3
SRR8118888	1.615362348	0.933705563	1.062106212	3
SRR8118906	1.851112821	0.705690871	0.772809137	3
SRR8118911	3.165911445	0.479242953	-1.009307995	3
SRR8118912	2.080556698	-0.000977084	-0.417288214	3
SRR8118914	3.65578689	0.590263481	-1.100204004	3
SRR8118935	1.972141112	0.388849521	0.457800951	3
SRR8118937	2.467970033	0.459506954	0.357730874	3
SRR8118938	1.596956412	0.85538015	1.103871008	3
SRR8118940	2.069436685	0.136788641	-0.791215519	3
SRR8118942	1.423480824	0.713898657	-0.430838732	3
SRR8118946	1.497613418	0.890034812	1.001326107	3
SRR8118955	1.388571503	0.593960756	0.628934465	3
SRR8118956	1.793120198	-0.356412127	-1.414737109	3
SRR8118983	1.573550048	0.744249576	0.362771146	3
SRR8118984	2.066133789	0.360936121	0.42295711	3
SRR8118990	1.466859471	0.683214906	0.262906761	3
SRR8118998	0.619198202	0.87152289	-3.33504626	2
SRR8119011	0.781118669	-5.388047728	1.328917197	4
SRR8119014	1.882375934	-1.492850774	0.358108783	3
SRR8119023	2.618103648	0.829448209	0.196074721	3
SRR8119026	3.020447658	0.691111338	0.371478951	3
SRR8119027	2.896926113	0.906935601	0.632709065	3
SRR8119028	2.807734147	0.965517732	0.225955653	3
SRR8119029	3.091886659	0.875572505	0.555662702	3
SRR8119033	2.208426658	0.295346234	0.42503286	3
SRR8119034	2.115986515	1.030131683	0.244059152	3
SRR8119045	1.216136237	-0.119759347	-1.629539411	3
SRR8119046	1.765483858	0.562894835	0.004292825	3
SRR8119054	1.081596503	-6.65261975	0.647238008	4
SRR8119055	1.796225315	0.679978996	0.41020863	3
SRR8119056	1.319009527	0.087519809	-0.024190653	3
SRR8119057	2.445977398	0.161578894	-0.110968896	3
SRR8119063	1.750637428	0.571559225	0.354933214	3
SRR8119073	2.616772278	0.970886499	0.406889853	3
SRR8119077	2.0818092	0.645613313	0.165257762	3
SRR8119078	1.488501278	0.770424843	0.270161534	3
SRR8119079	1.967120491	0.901976885	0.465627814	3
SRR8119080	1.659894731	0.844991407	0.629565184	3
SRR8119081	1.749009412	-0.562522369	0.320008489	3
SRR8119089	2.115017478	0.822873544	-0.033677685	3
SRR8119096	1.842750475	0.533617008	0.332768853	3
SRR8119105	1.91406916	0.754879977	0.193284459	3
SRR8119108	2.21346794	0.716630769	0.470961933	3
SRR8119109	2.316643671	0.86836173	0.453280003	3
SRR8119113	2.331069044	0.880977302	0.247400904	3
SRR8119114	2.900263668	0.369275036	0.59233439	3
SRR8119116	2.757046006	0.274086894	0.118248357	3
SRR8119119	2.772189001	0.597222857	0.573401192	3
SRR8119121	3.833288026	0.666603529	0.779122021	3
SRR8119127	1.978583206	0.611527357	0.464199416	3
SRR8119130	2.894727548	0.791519234	0.172790363	3
SRR8119144	1.667720862	-1.684093875	0.714061611	4
SRR8119146	1.875746952	0.73451245	0.448022754	3
SRR8119149	1.993812531	0.705420634	0.383985676	3
SRR8119150	1.646693497	0.671153666	0.514923556	3
SRR8119162	1.787974719	0.799825862	0.689019663	3
SRR8119165	2.974460802	0.597221857	-0.169428368	3
SRR8119167	2.59740775	0.700309297	0.177524099	3
SRR8119168	2.665886641	0.721722756	0.149153609	3
SRR8119169	1.918563611	0.79751105	0.707272845	3
SRR8119170	2.264367535	0.614402651	0.534747255	3
SRR8119189	1.534663119	-3.749386198	-0.710119356	4
SRR8119190	0.74512406	-4.333980754	-0.021629044	4
SRR8119191	0.535701815	-3.151651693	-0.592384258	4
SRR8119192	0.835669491	-5.753893387	0.718814165	4
SRR8119195	0.623474899	-3.15241782	-0.684404869	4
SRR8119196	1.224202343	-7.417946327	1.459611506	4
SRR8119197	3.350801517	-0.005438863	-0.941349681	3
SRR8119198	1.164026206	0.869395116	1.182934684	3
SRR8119201	1.167203929	-5.371250653	0.562991574	4
SRR8119202	1.816874009	-3.870635187	0.220398416	4
SRR8119205	2.97989508	0.916345934	0.614757772	3
SRR8119206	2.389716246	0.588058657	0.195528651	3
SRR8119210	1.592569583	0.795687231	0.436655614	3
SRR8119213	3.39351259	1.028086803	0.681543933	3
SRR8119219	1.729319225	0.211488564	0.369831188	3
SRR8119221	1.36022454	0.66162524	1.019648886	3
SRR8119226	2.911168698	-0.118973982	0.77678688	3
SRR8119249	0.690641986	0.681964967	-2.847256904	2
SRR8119251	1.840330764	0.476227799	-1.46491845	3
SRR8119254	2.842500666	0.454768786	-0.115388647	3
SRR8119256	1.894119451	0.038573074	0.412704401	3
SRR8119257	1.453013344	0.627071574	0.75508946	3
SRR8119259	1.539814233	0.627482687	0.737234891	3
SRR8119261	1.796441148	0.097830092	0.244026315	3
SRR8119267	2.334683262	0.313764352	-0.097651581	3
SRR8119270	1.738635944	0.599621758	0.473649712	3
SRR8119281	1.815128883	0.737199063	0.443782319	3
SRR8119282	2.181064431	-0.264173544	-1.592722422	3
SRR8119283	1.130934601	-0.49141625	-1.452308058	3
SRR8119285	2.111172873	0.446591992	-0.16838362	3
SRR8119287	1.191986442	0.070969959	-1.812404199	3
SRR8119290	3.446906514	0.234758781	-2.237097706	3
SRR8119291	2.133956327	0.367935945	-0.767998678	3
SRR8119292	2.777037414	0.210131305	-1.441023736	3
SRR8119293	2.213687856	0.105239013	-0.916165238	3
SRR8119294	2.887501434	0.598632229	-0.981482584	3
SRR8119299	0.233114339	-0.088824665	-0.922270982	3
SRR8119304	1.56405938	-0.179595794	0.637859349	3
SRR8119307	-1.021509053	0.21177034	-1.726912171	3
SRR8119308	1.126311918	0.219275361	0.016652716	3
SRR8119309	2.146865703	0.36735741	-0.650814898	3
SRR8119310	3.521334198	0.290502625	-0.018053556	3
SRR8119312	2.3792398	0.493598247	0.06795268	3
SRR8119325	1.504912635	0.726770175	0.801959967	3
SRR8119329	1.047400258	0.298512904	-0.345994465	3
SRR8119330	1.623605745	0.370538535	-0.653273523	3
SRR8119347	1.9300349	0.613115729	-0.59505091	3
SRR8119351	2.399585161	0.331476198	0.274780123	3
SRR8119352	3.005665655	0.553526621	0.062875878	3
SRR8119358	3.086020311	0.008461684	0.024380035	3
SRR8119359	3.588900446	0.385546992	0.299556732	3
SRR8119360	3.127116133	0.361770508	-0.299090612	3
SRR8119366	3.332234663	-1.175869745	0.737776907	3
SRR8119369	2.936162769	0.809987411	-1.137203762	3
SRR8119371	3.102706719	0.541764485	-0.039423247	3
SRR8119372	2.151032823	0.855570601	0.079814733	3
SRR8119373	1.362767658	0.575525794	0.215533103	3
SRR8119375	1.254229263	0.411920411	0.385153663	3
SRR8119376	1.155085067	0.156158188	0.012122987	3
SRR8119383	1.839118312	0.786394903	0.459690641	3
SRR8119389	2.683167728	-3.164252006	-0.159713865	4
SRR8119390	1.198219471	0.838547587	1.181237184	3
SRR8119394	2.708714593	0.096611184	0.665211248	3
SRR8119396	2.675524402	0.448947657	0.809753849	3
SRR8119400	1.941919528	1.064329014	0.717598025	3
SRR8119401	1.134893195	-2.973447659	1.02795776	4
SRR8119408	1.585656746	0.831697707	-0.825316559	3
SRR8119410	2.699573199	0.484984285	0.162530184	3
SRR8119412	1.117395919	0.632940296	0.643216992	3
SRR8119416	2.439619119	0.70490114	0.259575774	3
SRR8119418	1.945693595	0.177439535	0.373950821	3
SRR8119419	1.603249276	0.349151078	-0.921032461	3
SRR8119420	1.460063471	0.100290851	-1.151297768	3
SRR8119421	1.340087721	-0.287248263	-0.089630566	3
SRR8119422	0.832455483	0.134001554	-1.089411378	3
SRR8119425	2.071147118	0.418230307	-0.987383921	3
SRR8119436	3.914138632	0.413516852	-4.609176718	2
SRR8119439	1.785771938	0.197077337	-0.822983089	3
SRR8119440	1.363349876	0.137753625	-1.094596086	3
SRR8119441	1.635488088	0.239761838	-0.563436113	3
SRR8119442	2.6686774	0.800591691	-0.36944639	3
SRR8119443	2.026431954	0.848573205	-1.325889616	3
SRR8119444	2.751367432	0.8324619	-1.891580323	3
SRR8119452	2.490700296	0.344217751	-0.252553823	3
SRR8119459	1.400270916	0.471609147	-0.826056779	3
SRR8119460	0.102026323	0.271198634	-1.602232809	3
SRR8119461	0.103258822	-5.43533596	1.486201131	4
SRR8119462	2.154554714	0.662743624	-0.574423104	3
SRR8119472	2.374241161	0.496653687	-0.300682166	3
SRR8119475	3.293351742	0.219967857	-0.914956833	3
SRR8119477	1.355305477	0.882618304	1.051203315	3
SRR8119484	-0.104414522	0.071475526	-1.668046769	2
SRR8119491	1.737574317	0.203948719	0.372161225	3
SRR8119496	1.431614039	0.710178572	0.418665029	3
SRR8119502	1.969693699	0.297290526	0.02550876	3
SRR8119503	2.335450502	0.412491477	-0.118924674	3
SRR8119506	2.586018932	0.350754864	0.063116681	3
SRR8119507	1.572342038	0.730805339	0.395220609	3
SRR8119508	2.547709901	0.495886106	0.101652055	3
SRR8119516	1.349426801	0.669190743	0.839435258	3
SRR8119519	2.86630599	-1.179803496	1.254803989	3
SRR8119521	2.209482693	-0.216586663	0.898584577	3
SRR8119522	2.702822884	-0.921383257	0.843461238	3
SRR8119524	2.959628836	0.004570415	-0.239175969	3
SRR8119529	2.205525726	-0.029146149	-0.504989768	3
SRR8119537	2.927307051	-0.183789389	-0.256240753	3
SRR8119541	1.722978946	0.556064771	-0.342132859	3
SRR8119542	1.735166317	0.43117162	-0.445927539	3
SRR8119543	1.823413391	0.617986058	-0.225604757	3
SRR8119544	1.664042828	0.718153257	0.387233087	3
SRR8119545	2.60285595	0.565121675	0.834108684	3
SRR8119546	1.746330357	0.694119777	-0.005379214	3
SRR8119547	2.316641245	0.622018045	0.702947761	3
SRR8119548	1.452386493	0.728654866	0.2555496	3
SRR8119561	1.496857706	0.399782446	0.567122101	3
SRR8119565	1.866170109	0.662548733	0.630150037	3
SRR8119566	1.392651778	0.418974869	0.587934336	3
SRR8119568	3.730554735	0.237489217	-0.817349657	3
SRR8119571	1.736761928	-0.037554163	0.404505107	3
SRR8119572	2.346901577	-0.020973393	-0.216855384	3
SRR8119577	2.353069739	0.647153541	-0.08319142	3
SRR8119579	2.516120106	0.308755971	-0.098671226	3
SRR8119582	2.213179679	0.965098237	0.837426183	3
SRR8119594	1.41430668	0.944293901	1.083676383	3
SRR8119599	1.978119559	0.537156264	0.507660573	3
SRR8119600	1.28126485	0.285294203	-0.482234324	3
SRR8119601	2.005101912	0.273890783	-2.396098669	3
SRR8119602	0.399657923	0.157370129	-1.478864644	3
SRR8119603	2.308010481	0.453927493	0.411766426	3
SRR8119604	0.703276816	0.427989449	-1.060498938	3
SRR8119605	1.943955689	-0.053020283	-0.802254166	3
SRR8119611	3.310149232	-1.321081376	0.630381387	3
SRR8119612	2.769959215	0.375713311	-0.240885734	3
SRR8119620	2.886183864	-0.184731637	-0.087165277	3
SRR8119622	1.214260412	0.896525047	1.274714752	3
SRR8119623	3.169127485	0.727035305	0.448147111	3
SRR8119628	3.025149659	-0.48447328	0.012467042	3
SRR8119636	1.802924055	0.732625949	0.751515722	3
SRR8119642	1.492913647	0.374766294	-0.197770324	3
SRR8119644	1.48081004	-0.159593885	0.032966425	3
SRR8119652	-0.338252133	0.435342295	-1.994060563	3
SRR8119655	1.274564235	0.498717832	-0.213864384	3
SRR8119660	1.395539167	0.030176385	1.580549016	3
SRR8119662	1.412516108	0.386164122	0.436915384	3
SRR8119668	1.979750124	0.752891918	0.785066148	3
SRR8119669	1.467306723	0.863565112	0.684318397	3
SRR8119674	2.601331612	0.71064546	0.640808629	3
SRR8119677	1.344815721	0.788680153	1.097795178	3
SRR8119680	1.835083642	-0.205296461	0.440912291	3
SRR8119692	2.105982036	-0.525902756	0.730910747	3
SRR8119694	1.160497333	0.842705452	0.892320143	3
SRR8119695	2.041708389	0.673975486	0.163014787	3
SRR8119696	1.751478383	0.644524935	0.213138655	3
SRR8119697	2.278274779	0.746742492	0.345847031	3
SRR8119698	1.791512058	0.726590266	0.742165907	3
SRR8119701	1.414476218	0.071062513	0.048146678	3
SRR8119705	1.651714275	0.852683668	0.769141054	3
SRR8119711	1.187460859	0.353551218	-0.040207097	3
SRR8119714	1.559191281	-0.381444296	-0.071405945	3
SRR8119718	1.58653029	0.862490406	-0.490187252	3
SRR8119719	0.752072061	0.696245445	0.278543761	3
SRR8119721	2.194136532	0.885043129	-0.33109723	3
SRR8119722	1.965714468	0.472397843	-0.609880236	3
SRR8119723	1.584106475	0.891156383	-0.403729055	3
SRR8119736	3.269574354	-0.996081416	-1.693629245	3
SRR8119737	0.104018581	0.879391306	-1.288532751	2
SRR8119751	2.3188028	0.968594435	0.394228801	3
SRR8119761	1.381412607	0.602878457	1.283454995	3
SRR8119762	2.251349359	0.478978877	0.121065213	3
SRR8119764	1.922648184	-1.154257303	1.109626601	3
SRR8119765	1.687568137	0.193925498	0.038318954	3
SRR8119778	1.285250438	0.735875928	0.723035119	3
SRR8119792	0.605410432	-4.290100792	1.761416229	4
SRR8119794	1.297955362	0.881627037	0.994236255	3
SRR8119795	2.640360853	0.841609912	0.5671174	3
SRR8119796	1.042288165	0.663255771	0.501292401	3
SRR8119797	1.006080783	0.629213182	0.225137409	3
SRR8120000	2.397376226	-0.267194043	-0.706811606	3
SRR8120002	1.585876311	0.834526089	0.50143491	3
SRR8120003	1.551889026	-1.558188283	-0.020066347	3
SRR8120020	2.419656146	0.44213846	-0.526282741	3
SRR8120029	0.633562711	-4.256175145	1.886856509	4
SRR8120033	1.870987451	0.859609061	0.496860462	3
SRR8120035	2.355351255	0.646677733	0.129782866	3
SRR8120037	1.405288747	0.147054235	0.210590525	3
SRR8120039	1.078086415	0.64852377	1.079804623	3
SRR8120041	3.759681416	0.452490007	0.637984696	3
SRR8120044	4.132653606	0.245300132	0.284063097	3
SRR8120064	2.407532573	0.470320233	0.60335602	3
SRR8120068	2.470091881	0.97683512	1.018047774	3
SRR8120073	-0.098487808	-0.241637325	0.301714304	3
SRR8120083	1.84394514	-4.850521728	2.203080681	4
SRR8120093	2.800716106	0.80937552	0.225426962	3
SRR8120095	3.12499825	-0.003490336	0.125501772	3
SRR8120123	2.3912782	0.793268484	0.017230963	3
SRR8120127	1.641175546	-0.424655244	0.414165717	3
SRR8120129	2.903501449	0.457833188	-0.947883938	3
SRR8120133	1.308234386	0.708545213	0.424098326	3
SRR8120137	0.520872384	-1.688399444	-0.685091281	4
SRR8120150	1.686743702	0.619487064	-1.023903024	3
SRR8120167	1.608769372	-0.295835975	-0.136178815	3
SRR8120169	1.334279746	-3.297340845	-2.096147918	3
SRR8120175	2.660031422	0.332189184	0.03015776	3
SRR8120177	2.606973742	0.204299122	-0.007869733	3
SRR8120184	3.042598174	0.038939977	0.027862295	3
SRR8120185	2.698585469	0.71951229	-0.591044649	3
SRR8120186	1.887665043	0.706813679	-0.269102778	3
SRR8120189	2.445891969	0.561583256	-0.448853805	3
SRR8120217	2.476845971	0.777162203	-0.309915062	3
SRR8120220	2.607785511	0.647512364	-0.903997441	3
SRR8120225	2.672862866	0.505330973	-1.08021079	3
SRR8120260	1.418668073	0.500857608	0.345845743	3
SRR8120268	0.833441622	0.582351204	-1.874016994	2
SRR8120269	0.500023815	0.072393465	-0.670363664	3
